bioID,useFirst,lastName,pos,height,weight,college,hsState,race,GP,minutes,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade
abdelal01,Alaa,Abdelnaby,F-C,82,240,Duke,NJ,B,256,12.5,5.7227,1.1055,2.1992,0.332,0.2773,0.2734,0.9648,1.8906,4.8281,2.4219,1.2539,0.8789,0.0117,0
abdulma02,Mahmoud,Abdul-Rauf,G,73,162,Louisiana State,MS,B,586,26.6689,14.5956,0.3737,1.4812,3.5478,0.8311,0.0785,1.6433,1.8874,13.5546,5.9966,1.9812,1.7935,2.285,0.8089
abdulta01,Tariq,Abdul-Wahad,G-F,78,223,San Jose State,,B,236,20.3686,7.7542,1.2119,2.0763,1.1271,0.7797,0.3517,1.3093,2.0551,7.3136,3.0508,2.2415,1.5763,0.322,0.0763
abdursh01,Shareef,Abdur-Rahim,F,81,225,California,GA,B,830,34.7928,18.106,2.2518,5.2651,2.541,0.988,0.7687,2.5711,2.8,13.8735,6.547,5.9554,4.8265,0.6253,0.1855
acresma01,Mark,Acres,F-C,83,220,Oral Roberts,CA,W,154,16.2857,3.6169,1.7078,2.6948,0.3377,0.3442,0.2987,0.5714,2.5455,2.6883,1.3831,1.1948,0.8312,0.0519,0.0195
adamsmi01,Michael,Adams,G,70,162,Boston College,CT,B,334,32.1826,16.006,0.6467,2.4671,7.3503,1.5928,0.0898,2.5299,2.024,13.2156,5.3862,4.494,3.8623,4.4162,1.3713
addisra01,Rafael,Addison,F-G,79,215,Syracuse,NJ,B,317,15.7287,5.7634,0.6972,1.429,0.9274,0.3817,0.2397,0.7066,1.8801,5.4132,2.4416,0.9306,0.7129,0.6151,0.1672
afflaar01,Arron,Afflalo,G,77,215,UCLA,CA,B,362,24.4503,8.7652,0.5801,2.1022,1.5221,0.4834,0.2624,0.8481,2.0414,6.7735,3.1575,1.8398,1.4724,2.4116,0.9779
aguirma01,Mark,Aguirre,F-G,78,232,DePaul,IL,B,243,22.6461,11.8148,1.1193,2.4938,1.9465,0.5597,0.1893,1.5267,2.3786,10.1481,4.5638,3.0782,2.251,1.3374,0.4362
aingeda01,Danny,Ainge,G-F,76,175,Brigham Young,OR,W,383,21.9243,9.9164,0.4883,1.6188,2.9687,0.8042,0.1253,1.1567,2.1227,8.0392,3.6319,1.6658,1.3786,3.423,1.2742
aldrila01,LaMarcus,Aldridge,F,83,240,Texas,TX,B,434,34.97,17.8295,2.8018,4.7281,1.7673,0.8157,0.9931,1.5161,2.8502,14.7696,7.3088,4.076,3.1682,0.2005,0.0438
alexaco01,Cory,Alexander,G,73,185,Virginia,VA,B,307,15.7883,5.4625,0.2541,1.3127,2.7166,0.8567,0.1205,1.5212,1.6743,4.9121,1.9121,1.1466,0.8664,2.1792,0.772
alexaco02,Courtney,Alexander,G,77,205,Fresno State,NC,B,187,21.7487,9.0374,0.6631,1.5241,1.2139,0.5936,0.0963,1.0856,2.016,8.2995,3.5027,2.2299,1.8128,0.6471,0.2193
alexavi01,Victor,Alexander,C-F,81,265,Iowa State,MI,B,286,20.1224,8.8881,1.5594,3.2797,0.8986,0.472,0.6189,1.3217,2.493,7.4336,3.8497,1.7762,1.1259,0.2203,0.0629
allenje01,Jerome,Allen,G,76,184,Pennsylvania,PA,B,117,11.1538,2.8718,0.2564,0.7949,1.7179,0.4444,0.0769,0.8803,1.0769,2.7863,0.9744,0.9231,0.5812,1.0769,0.3419
allenma01,Malik,Allen,F,82,255,Villanova,NJ,B,478,15.1946,4.8828,0.9749,1.8556,0.477,0.272,0.4603,0.6695,1.8766,4.9456,2.1736,0.6799,0.5293,0.0356,0.0063
allenra02,Ray,Allen,G,77,205,Connecticut,SC,B,1148,36.9033,19.9834,1.0166,3.2082,3.5566,1.1585,0.1925,2.1969,2.277,15.4721,6.9991,4.047,3.6176,5.9129,2.3676
allento01,Tony,Allen,G,76,213,Oklahoma State,IL,B,466,19.779,7.7983,0.9185,1.8691,1.3348,1.2532,0.4163,1.397,2.2468,5.9764,2.8798,2.5451,1.8948,0.5064,0.1438
alstode01,Derrick,Alston,F,83,225,Duquesne,NJ,B,139,19.1151,5.4029,1.6403,2.1367,0.6763,0.6835,0.6259,0.8058,2.1439,4.6763,2.2878,1.6835,0.8201,0.0504,0.0072
alstora01,Rafer,Alston,G,74,171,Fresno State,NY,B,671,28.8987,10.1326,0.3681,2.4501,4.772,1.2116,0.1565,1.7809,2.0984,9.5246,3.6513,1.845,1.3458,4.1952,1.4844
amaecjo01,John,Amaechi,C-F,81,270,Penn State,OH,B,294,16.3639,6.2483,0.7823,1.8435,0.7755,0.3061,0.3197,1.3129,1.6973,5.5986,2.2551,2.585,1.7347,0.0442,0.0034
aminual01,Al-Farouq,Aminu,F,81,215,Wake Forest,GA,B,147,19.9252,5.8231,1.1565,2.7551,0.8571,0.8027,0.4014,1.3197,1.7483,5.2449,2.1088,1.585,1.2109,1.2925,0.3946
amundlo01,Louis,Amundson,F,81,225,UNLV,CO,W,288,13.2083,3.9549,1.566,2.125,0.316,0.3438,0.7778,0.6562,1.9549,3.2882,1.6389,1.4896,0.6771,0.0069,0
anderch01,Chris,Andersen,F-C,82,220,Blinn CC,TX,W,482,17.8527,5.4315,1.8029,3.4129,0.5,0.4523,1.5954,0.7925,1.9793,3.7614,1.9108,2.5021,1.6058,0.0477,0.0041
anderda03,David,Andersen,C,83,245,Australian Institute of Sport,,W,103,12.2718,4.8641,0.7184,2.1165,0.5534,0.1942,0.2039,0.5728,1.5437,4.4757,1.9709,0.8641,0.5825,0.9806,0.3398
anderde01,Derek,Anderson,G,76,194,Kentucky,KY,B,615,29.2211,11.9626,0.7154,2.5171,3.387,1.1236,0.1415,1.7106,2,9.6293,3.9333,3.574,3.0472,3.0748,1.0488
andergr01,Greg,Anderson,F-C,82,230,Houston,TX,B,456,18.3421,5.1316,1.9825,3.9035,0.4846,0.6404,0.6842,1.1469,2.4474,4.3596,2.0899,1.682,0.9496,0.0329,0.0022
anderke01,Kenny,Anderson,G,72,168,Georgia Tech,NY,B,858,30.1492,12.5746,0.7809,2.2972,6.0559,1.4662,0.1294,2.0618,2.3007,11.0862,4.6643,3.3019,2.6084,1.8415,0.6375
anderni01,Nick,Anderson,F-G,78,205,Illinois,IL,B,719,32.1794,14.7399,1.2573,3.9555,2.7302,1.4534,0.459,1.6968,1.8943,12.7093,5.6245,3.0556,2.025,4.0987,1.4659
anderro01,Ron,Anderson,F-G,79,215,Fresno State,IL,B,254,25.1614,11.7244,1.0906,2.3819,1.4173,0.748,0.126,1.1102,1.5039,10.6024,4.8858,1.8622,1.5709,1.2441,0.3819
anderry01,Ryan,Anderson,F,82,240,California,CA,W,254,22.0866,10.374,2.0748,3.1969,0.7677,0.5866,0.3858,0.8858,2.0512,8.1772,3.4921,1.9134,1.6299,4.5787,1.7598
andersh01,Shandon,Anderson,F-G,78,208,Georgia,GA,B,719,22.178,7.4089,0.8108,2.3213,1.4006,0.7733,0.2503,1.3324,1.9986,6.0723,2.7761,1.936,1.4298,1.3519,0.427
anderwi01,Willie,Anderson,G-F,79,190,Georgia,GA,B,392,26.6531,10.1403,0.7219,2.5765,3.4923,0.8495,0.5663,1.7959,2.4311,9.1454,4.1633,1.9745,1.5893,0.8291,0.2245
anstech01,Chris,Anstey,C,84,249,none,,W,155,13.9161,5.2452,1.1484,2.2968,0.8194,0.5032,0.4194,0.9484,2.4065,4.7355,1.9548,1.7355,1.3097,0.1871,0.0258
anthoca01,Carmelo,Anthony,F,80,220,Syracuse,MD / VA,B,646,36.1827,24.6533,1.9056,4.4288,3.1115,1.1176,0.4613,2.9923,3.0015,19.2539,8.7879,7.7663,6.2554,2.5511,0.822
anthogr01,Greg,Anthony,G,72,176,UNLV,NV,B,757,20.9379,7.2616,0.358,1.5139,3.959,1.1717,0.1044,1.3778,1.749,6.2748,2.5284,1.9089,1.3989,2.3091,0.8058
anthojo01,Joel,Anthony,C,81,245,UNLV,QU,B,308,18.4545,2.6591,1.474,1.9513,0.2435,0.3084,1.3312,0.5974,2.1818,1.9091,0.9708,1.0747,0.7175,0,0
araujra01,Rafael,Araujo,C,83,290,Brigham Young,,W,139,11.4029,2.7986,0.8921,1.9496,0.295,0.3669,0.1151,0.7986,2.1583,2.7698,1.1223,0.8058,0.5468,0.0288,0.0072
arenagi01,Gilbert,Arenas,G,75,191,Arizona,CA,B,552,35.0562,20.6558,0.8043,3.1232,5.2699,1.6014,0.2428,3.1594,3.0489,16.0344,6.7428,6.4928,5.2156,5.5743,1.9547
arizatr01,Trevor,Ariza,F,79,194,UCLA,CA,B,499,25.6273,9.02,1.1743,3.2244,1.9519,1.3407,0.3587,1.3707,2.024,7.7796,3.3527,2.491,1.6794,2.002,0.6353
armstbj01,B.J.,Armstrong,G,74,175,Iowa,MI,B,666,24.7733,10.3108,0.2598,1.5706,3.4234,0.7312,0.0616,1.2102,1.536,8.3919,3.994,1.9595,1.6742,1.5315,0.6486
armstbr01,Brandon,Armstrong,G,77,185,Pepperdine,CA,B,108,6.4722,2.213,0.2037,0.3796,0.2222,0.2037,0.037,0.3426,0.7685,2.6574,0.9352,0.1852,0.1111,0.6944,0.2315
armstda01,Darrell,Armstrong,G,72,169,Fayetteville State,NC,B,840,23.7071,9.181,0.7786,1.9238,4.0405,1.3488,0.1167,1.8524,1.6655,7.7464,3.1702,1.9988,1.7417,3.2893,1.0988
armsthi01,Hilton,Armstrong,F-C,83,235,Connecticut,NY,B,277,11.8556,3.0866,0.9819,1.6101,0.3502,0.3105,0.4982,0.8087,1.9242,2.4332,1.2202,1.083,0.639,0.0253,0.0072
arroyca01,Carlos,Arroyo Bermudez,G,74,202,Florida International,GA / PR,W,569,18.7135,6.6257,0.3691,1.3269,3.0949,0.5097,0.0457,1.1951,1.536,5.7452,2.5149,1.6801,1.355,0.7118,0.2408
artesro01,Metta,World Peace,G-F,78,244,St. Johns (NY),NY,B,827,33.5768,14.214,1.2285,3.4958,2.9782,1.8682,0.555,1.9964,2.7316,12.1596,5.0822,4.0363,2.8875,3.4027,1.162
arthuda01,Darrell,Arthur,F,81,225,Kansas,TX,B,188,18.7766,6.883,1.383,2.8617,0.5904,0.6277,0.6862,0.8351,2.6277,6.4149,3,1.1915,0.883,0.0479,0
asikom01,Omer,Asik,C-F,84,255,none,,W,148,13.2432,2.9324,1.6149,2.8176,0.4324,0.3378,0.8378,0.8919,1.8514,2.0068,1.0608,1.6757,0.8108,0,0
askewvi01,Vincent,Askew,G-F,77,210,Memphis State,TN,B,453,20.1479,7.1987,0.8698,1.6777,2.1722,0.649,0.2208,1.0839,2.1192,5.4305,2.6336,2.3377,1.7638,0.5585,0.1678
askinke01,Keith,Askins,G-F,79,197,Alabama,AL,B,486,16.4259,3.8107,1.0802,1.858,0.7716,0.572,0.3498,0.6605,2.251,3.4733,1.393,0.6399,0.4588,1.5926,0.5658
atkinch01,Chucky,Atkins,G,71,160,South Florida,FL,B,696,24.8635,9.8606,0.2787,1.4253,3.4425,0.6681,0.0517,1.4626,1.8448,8.6523,3.5618,1.8075,1.3951,3.6853,1.342
augmost01,Stacey,Augmon,G-F,78,205,UNLV,CA,B,1001,21.6374,7.982,1.3027,1.9101,1.5594,0.973,0.3167,1.2468,1.7483,6.4735,3.034,2.6134,1.9021,0.0789,0.012
augusdj01,D.J.,Augustin,G,72,180,Texas,LA / TX,B,282,26.7482,10.8794,0.3191,1.6809,4.4255,0.6277,0.039,1.6241,1.7163,8.8688,3.6064,2.7695,2.4255,3.3191,1.2411
austiis01,Isaac,Austin,F-C,82,255,Arizona State,CA,B,432,19.3264,7.6042,1.4282,3.2708,1.2454,0.4954,0.5231,1.6227,2.2384,6.7153,2.9977,2.3704,1.588,0.1181,0.0208
aventan01,Anthony,Avent,F,81,235,Seton Hall,NJ,B,352,19.1165,5.5625,1.5909,2.9091,0.7898,0.4716,0.5994,1.1818,2.3409,5.7358,2.3125,1.3665,0.9375,0.0057,0
averywi01,William,Avery,G,74,180,Duke,GA / VA,B,142,8.4859,2.669,0.1197,0.5352,1.4014,0.2394,0.0423,0.7465,0.8803,2.9225,0.9648,0.6408,0.4577,1.1056,0.2817
azubuke01,Kelenna,Azubuike,G,77,220,Kentucky,OK,B,208,24.2019,10.4712,1.2356,2.75,1.1058,0.625,0.4952,0.976,1.9615,8.4038,3.8558,2.274,1.75,2.4712,1.0096
baileth01,Thurl,Bailey,F-C,83,215,North Carolina State,MD,B,358,21.5251,9.0978,1.0559,2.8994,0.9581,0.3827,0.9525,1.0698,1.6173,7.7765,3.5754,2.419,1.9469,0.0251,0
bakervi01,Vin,Baker,F,82.5,232,Hartford,CT,B,791,32.5373,14.9671,2.8609,4.5563,1.9077,0.7358,1.0088,2.22,3.2364,12.2314,5.9317,4.7876,3.0544,0.2288,0.0493
balkmre01,Renaldo,Balkman,F,80,208,South Carolina,NC/FL/FL/FL,B,221,13.8643,4.0452,1.2579,2.2217,0.5973,0.7421,0.4706,0.6063,1.905,3.2624,1.6652,1.2262,0.6652,0.2896,0.0498
banksma01,Marcus,Banks,G,74,200,UNLV,NV,B,349,15.9799,5.9054,0.2894,1.2063,2.0888,0.7622,0.1633,1.2493,1.9398,4.9226,2.1232,1.6934,1.3009,1.1032,0.3582
barbole01,Leandro,Barbosa,G,75,176,none,,B,588,24.6429,12.5017,0.4082,1.8452,2.4235,0.9405,0.1446,1.4898,2.2007,10.0986,4.6565,2.1259,1.75,3.682,1.4388
bareajo01,Jose,Barea Mora,G,71,175,Northeastern,FL,W,355,18.262,7.6366,0.2986,1.5662,3.2535,0.3887,0.0394,1.3887,1.4169,6.7465,2.8958,1.4,1.1239,2.0169,0.7211
bargnan01,Andrea,Bargnani,F,84,225,none,,W,398,30.4774,15.4221,0.9422,4,1.2714,0.4171,0.902,1.6859,2.6608,12.8342,5.6508,3.3518,2.7613,3.7261,1.3593
barklch01,Charles,Barkley,F,77,250,Auburn,AL,B,605,36.2777,21.7388,3.4727,8.0595,4.1835,1.4661,0.5934,2.8,2.6645,15.1669,7.7636,7.6149,5.5504,2.3537,0.6612
barnema02,Matt,Barnes,F,79,235,UCLA,CA,B,560,21.2964,7.3089,1.2321,3.2625,1.7339,0.6839,0.3929,1.2179,2.2786,6.0625,2.7125,1.5268,1.1125,2.3464,0.7714
barroda01,Dana,Barros,G,71,163,Boston College,MA,B,769,23.212,10.5579,0.2562,1.6645,3.4226,0.8934,0.0585,1.4174,1.2705,8.3238,3.8778,1.7503,1.5085,3.1391,1.2939
barroea01,Earl,Barron,C,84,245,Memphis,MS,B,112,15.0446,5.0804,1.3571,2.2411,0.4821,0.3304,0.1964,0.8125,2,5.3304,2.0089,1.4464,1.0536,0.125,0.0089
barrybr01,Brent,Barry,G,78,185,Oregon State,CA,W,912,25.9232,9.307,0.4934,2.5548,3.1711,1.0471,0.2774,1.4134,1.9232,6.909,3.1754,1.7336,1.4265,3.7741,1.5296
barryjo01,Jon,Barry,G,76,195,Georgia Tech,CA,W,821,16.9062,5.743,0.3873,1.4555,2.173,0.8794,0.1352,0.9842,1.2375,4.4726,1.9428,1.246,1.0572,2.0414,0.8002
bassbr01,Brandon,Bass,F,80,240,Louisiana State,LA,B,395,20.3975,8.4354,1.4253,2.9823,0.6025,0.3215,0.6228,0.9671,1.7392,6.6456,3.2785,2.281,1.8785,0.0304,0
bastoma01,Maceo,Baston,F,81,215,Michigan,TX,B,105,7.9238,2.7238,0.5333,1.1333,0.2476,0.2286,0.4095,0.5143,1.3333,1.6381,1.0095,0.9143,0.6762,0.0762,0.0286
battish01,Shane,Battier,G-F,80,220,Duke,MI,B,832,32.1526,9.1803,1.4447,3.0986,1.9014,1.0781,0.976,0.9892,2.3257,7.4303,3.2752,1.857,1.3786,3.2788,1.2512
battito01,Tony,Battie,C-F,83,230,Texas Tech,TX,B,837,21.0836,6.0717,1.644,3.4779,0.6237,0.5018,0.8519,0.8411,2.632,5.2413,2.5603,1.3584,0.9367,0.0884,0.0143
battljo01,John,Battle,G,74,175,Rutgers,DC,B,275,18.5127,9.2145,0.2436,1.0291,2,0.4364,0.0655,1.0327,1.4327,7.6655,3.5236,2.48,2.0473,0.4436,0.12
batumni01,Nicolas,Batum,F-G,80,200,none,,B,255,26.2157,10.2314,1.2,2.6941,1.2745,0.7804,0.6824,0.9804,2.0431,8.1451,3.749,1.6706,1.3961,3.5922,1.3373
baxtelo01,Lonny,Baxter,F,79,260,Maryland,MD / DC / VA,B,162,11.6296,3.9321,1.0988,1.8457,0.2469,0.2284,0.3642,0.6667,2,3.2716,1.5247,1.3333,0.8765,0.0309,0.0062
bayleje01,Jerryd,Bayless,G,75,200,Arizona,AZ,B,229,18.1485,8.131,0.262,1.5197,2.7686,0.4541,0.0699,1.441,1.9738,6.3974,2.6376,2.7904,2.2926,1.6114,0.5633
beaslmi01,Michael,Beasley,F,82,245,Kansas State,MD/MD/VA/MA,B,279,27.8996,15.129,1.3978,4.1685,1.3835,0.6918,0.5627,1.8889,2.5448,13.405,6.1004,3.1075,2.3584,1.6057,0.5699
beaubro01,Rodrigue,Beaubois,G,72,170,none,,B,137,17.1314,8.0657,0.2774,1.7737,2.1168,0.7664,0.3504,1.2482,1.8832,7.0584,3.1898,1.1022,0.8978,2.3723,0.7883
bedfowi01,William,Bedford,C,84,225,Memphis State,TN,B,108,9.1759,3.8056,0.7407,1.1481,0.4074,0.0741,0.5093,0.4444,1.3611,3.6111,1.5278,1.037,0.6944,0.1389,0.0556
belinma01,Marco,Belinelli,G,77,192,none,,W,287,21.4808,8.892,0.2195,1.5331,1.3415,0.5889,0.0592,0.9652,1.4948,7.547,3.1986,1.5192,1.2091,3.2683,1.2857
bellch01,Charlie,Bell,G,75,200,Michigan State,MI,B,376,24.9255,8.5213,0.4787,1.6862,2.2793,0.8059,0.0824,0.9681,1.9947,7.6888,3.1702,1.3218,1.016,3.2261,1.1649
bellra01,Raja,Bell,G,77,210,Florida International,FL,B,706,28.0652,9.9122,0.5779,2.2096,1.711,0.6856,0.1841,0.9844,2.6062,8.4249,3.6558,1.5595,1.2465,3.3371,1.3541
bendejo01,Jonathan,Bender,F,83,198,none,MS,B,262,14.6832,5.5458,0.584,1.6374,0.6489,0.1641,0.645,0.9847,1.4924,4.6603,1.9427,1.6718,1.2748,1.1336,0.3855
benjabe01,Benoit,Benjamin,C,84,250,Creighton,LA,B,440,23.9182,9.9977,1.6636,5.1409,0.8364,0.5273,1.2614,1.9795,2.5318,8.0955,3.9795,2.875,2.0386,0.0114,0
benjaco01,Corey,Benjamin,G,78,200,Oregon State,CA,B,153,14.3203,5.4575,0.549,1.1438,0.9346,0.4641,0.3137,1.0719,2.0654,5.3072,2.0719,1.4444,0.9412,1.2876,0.3725
benneto01,Tony,Bennett,G,72,175,Wisconsin-Green Bay,WI,W,152,12.4079,3.5395,0.1842,0.8355,1.9934,0.4539,0.0066,0.6118,1.3158,3.5263,1.4539,0.3684,0.2697,1.0789,0.3618
benoida01,David,Benoit,F,80,220,Alabama,LA,B,492,18.9309,7.0224,1.1707,2.8598,0.5833,0.439,0.5,0.8618,2.0752,6.2012,2.7134,1.4675,1.1667,1.3435,0.4289
besttr01,Travis,Best,G,71,182,Georgia Tech,MA,B,708,21.3983,7.5932,0.3249,1.4393,3.452,0.9336,0.0847,1.3107,2.2825,6.5565,2.8277,1.8701,1.5621,1.0904,0.3757
bibbymi01,Mike,Bibby,G,73,190,Arizona,AZ,B,1000,33.957,14.698,0.529,2.574,5.517,1.172,0.149,2.134,1.931,12.412,5.41,2.943,2.361,4,1.517
biedran01,Andris,Biedrins,F,83,240,none,,1,457,23.2057,7.046,2.5208,5.0481,0.9912,0.6915,1.1751,1.0131,3.3239,5.2188,3.1094,1.6346,0.8271,0.0044,0
billuch01,Chauncey,Billups,G,75,202,Colorado,CO,B,1002,32.2236,15.517,0.4731,2.4531,5.5339,1.0289,0.1657,2.0828,2.1148,11.1806,4.6527,4.9591,4.4321,4.5778,1.7794
birdla01,Larry,Bird,F-G,81,220,Indiana State,IN,W,105,37.5143,19.7333,0.9429,8.0381,7.019,1.4286,0.8667,2.9714,1.9048,16.9048,7.7619,3.2857,2.981,3.1048,1.2286
blackro01,Rolando,Blackman,G,78,190,Kansas State,NY,B,270,29.2407,14.6074,0.6926,1.863,2.7333,0.6148,0.2111,1.5593,1.9111,12.537,5.8111,2.7222,2.3704,1.6296,0.6148
blairde01,DeJuan,Blair,F,79,265,Pittsburgh,PA,B,227,20.2247,8.4714,2.5066,3.8458,0.9692,0.8987,0.4097,1.3965,2.6652,6.9692,3.6828,1.837,1.1057,0.022,0
blakest01,Steve,Blake,G,75,172,Maryland,FL / FL / VA,W,631,24.7781,6.8986,0.3027,1.7559,3.9255,0.6862,0.0618,1.3835,1.4754,6.2678,2.5341,0.8035,0.6307,3.1014,1.1997
blankla01,Lance,Blanks,G,76,190,Texas,TX,B,142,7.3592,2.0352,0.2183,0.5563,0.8239,0.2746,0.0563,0.4437,0.8592,1.8732,0.8169,0.4014,0.2676,0.5282,0.1338
blatcan01,Andray,Blatche,F,83,235,none,CT / NY,B,409,22.709,9.8826,1.8631,3.5575,1.4694,0.8093,0.8924,1.665,2.5746,8.8778,4.0587,2.3056,1.6822,0.3496,0.0831
blaylmo01,Mookie,Blaylock,G,72,180,Oklahoma,TX,B,839,35.4696,13.6555,1.1621,3.0322,6.8677,2.3754,0.3409,2.3313,1.8796,13.025,5.3552,1.9583,1.4374,4.4529,1.5077
bledser01,Eric,Bledsoe,G,73,195,Kentucky,AL,B,121,19.0413,5.5785,0.7438,1.6364,2.9339,1.0165,0.3306,1.9917,1.5537,5.0579,2.1074,1.4628,1.0496,1.2066,0.314
blounco01,Corie,Blount,F,81,240,Cincinnati,CA,B,644,15.413,3.5512,1.6848,2.4922,0.7143,0.5093,0.4115,0.8059,2.1351,3.1646,1.4891,0.9689,0.5683,0.0404,0.0047
blounma01,Mark,Blount,C,84,230,Pittsburgh,VA / NY / NY,B,605,23.1124,8.1669,1.4793,3.1223,0.8479,0.5405,0.8397,1.5421,2.5686,6.6281,3.3388,1.9752,1.4281,0.1702,0.0612
boganke01,Keith,Bogans,G,77,215,Kentucky,MD,B,591,22.1134,6.6565,0.6345,2.2318,1.3316,0.6768,0.1083,0.8866,1.8832,5.8697,2.3198,1.335,0.956,2.9932,1.0609
boguemu01,Muggsy,Bogues,G,63,136,Wake Forest,MD,B,650,29.6969,8.1215,0.6123,2.1723,7.4385,1.4846,0.04,1.6338,1.7462,7.2338,3.3462,1.52,1.28,0.5015,0.1492
bogutan01,Andrew,Bogut,C,84,245,Utah,,W,408,32.701,12.6936,2.8113,6.5245,2.3284,0.6961,1.5735,1.9926,3.2696,10.4142,5.4412,3.1495,1.8088,0.0539,0.0025
bolma01,Manute,Bol,C,90,200,Bridgeport,OH,B,230,16.7,1.8,0.7304,2.7261,0.2652,0.187,2.5913,0.6957,1.8826,1.9478,0.7652,0.3739,0.2087,0.2739,0.0609
bondwa01,Walter,Bond,G,77,200,Minnesota,IL,B,153,15.8627,5.7059,0.5229,1.366,1.1569,0.634,0.2222,0.9542,2.3529,5.2614,2.1503,1.4837,1.1373,0.8954,0.268
bonnean01,Anthony,Bonner,F,80,215,St. Louis,MO,B,318,23.1824,6.9151,2.2264,3.2013,1.3899,1.0881,0.2642,1.4151,2.4654,5.9214,2.7704,2.3176,1.3679,0.0503,0.0063
bonnema01,Matt,Bonner,F,82,240,Florida,NH,W,560,18.9696,6.7982,0.9804,2.5375,0.7661,0.4232,0.3036,0.4518,1.9482,5.5143,2.5732,0.65,0.5071,2.7607,1.1446
booketr01,Trevor,Booker,F,80,240,Clemson,SC,B,115,20.2174,6.6522,1.887,3.1217,0.6522,0.6696,0.7391,0.8348,2.2,5.1652,2.7826,1.687,1.0783,0.0261,0.0087
boonejo01,Josh,Boone,F-C,82,237,Connecticut,MD,B,256,17.5117,5.2344,1.8906,3.043,0.4883,0.3867,0.6953,0.6602,1.8203,4.0742,2.2148,1.8086,0.8047,0,0
boothca01,Calvin,Booth,C,83,230,Penn State,OH,B,366,12.2268,3.2514,0.8634,1.8962,0.4126,0.276,0.9781,0.4918,1.8525,2.8607,1.2896,0.8907,0.6667,0.0246,0.0055
boozeca01,Carlos,Boozer,F-C,80,258,Duke,AK,B,635,32.315,17.0346,2.5417,7.389,2.4189,0.9528,0.4472,2.2079,3.1071,13.1606,7.063,4.0173,2.9071,0.0157,0.0016
boshch01,Chris,Bosh,F,82,210,Georgia Tech,TX,B,643,36.7372,19.8103,2.4946,6.633,2.1182,0.7885,1.0793,2.1477,2.5334,14.3219,7.0467,7.0249,5.6143,0.3546,0.1026
bowdlca01,Cal,Bowdler,F,82,245,Old Dominion,VA,W,142,9.7324,2.9859,0.6338,1.2817,0.2042,0.2958,0.3169,0.3028,1.0915,2.838,1.1479,0.8803,0.6761,0.0775,0.0141
bowenbr01,Bruce,Bowen,F-G,79,185,Cal. State-Fullerton,CA,B,873,27.5682,6.0596,0.5372,2.244,1.2474,0.8156,0.3849,0.74,2.2108,5.4536,2.2279,1.1604,0.6667,2.3849,0.937
bowenry01,Ryan,Bowen,F,79,213,Iowa,IA,W,507,12.8225,2.6016,0.998,1.0927,0.4931,0.641,0.2722,0.3314,1.4832,2.3511,1.073,0.6174,0.428,0.1341,0.0276
bowiean01,Anthony,Bowie,G-F,78,190,Oklahoma,OK,B,377,18.5491,6.6472,0.6313,1.6154,1.8966,0.6048,0.2573,1.0531,1.5597,5.8117,2.8011,1.0531,0.8859,0.4907,0.1592
bowiesa01,Sam,Bowie,C-F,85,235,Kentucky,PA,B,304,26.2105,10.227,2.0921,4.5954,2.0559,0.4638,1.4671,1.7928,2.8289,9.0362,3.9967,2.8421,2.1776,0.2237,0.0559
boykiea01,Earl,Boykins,G,65,133,Eastern Michigan,OH,B,652,19.8788,8.8819,0.4218,0.9233,3.2101,0.5982,0.0521,1.1595,1.0107,7.638,3.184,2.1979,1.9248,1.6933,0.589
bradlmi01,Michael,Bradley,F,81,225,Villanova,MA,W,173,11.6474,2.7919,1.289,2.1272,0.5376,0.1445,0.2717,0.6532,1.1561,2.6416,1.2601,0.5087,0.2601,0.0809,0.0116
bradlsh01,Shawn,Bradley,C,89,235,Brigham Young,UT,W,832,23.4748,8.1154,2.095,4.2368,0.6887,0.6394,2.5469,1.2728,3.0853,7.1334,3.2608,2.22,1.5889,0.0469,0.0048
brandel01,Elton,Brand,F-C,80,260,Duke,NY,B,860,36.3477,18.2837,3.5349,5.8674,2.3256,0.9581,1.8802,2.2256,3.0756,14.1965,7.1174,5.4767,4.0465,0.0186,0.0023
brandte01,Terrell,Brandon,G,71,173,Oregon,OR,B,724,29.7583,13.8039,0.587,2.4157,6.087,1.5773,0.3122,1.9599,1.8301,12.0442,5.3978,2.8218,2.4641,1.5331,0.5442
breauti01,Tim,Breaux,F,78,215,Wyoming,LA,B,102,9.2157,2.9314,0.3725,0.5686,0.402,0.2353,0.1275,0.4608,0.6667,2.8725,1.0588,0.9412,0.598,0.7255,0.2157
bremejr01,J.R.,Bremer,G,73,185,St. Bonaventure,OH,B,100,19.45,6.46,0.27,1.54,2.15,0.56,0.07,0.83,1.12,6.22,2.14,1.31,0.98,3.6,1.2
breuera01,Randy,Breuer,C,87,230,Minnesota,MN,W,178,17.0506,4.736,1.3315,2.6573,0.9888,0.3933,1.1292,0.6966,1.6348,4.6966,2.1404,0.9831,0.4551,0.0112,0
breweco01,Corey,Brewer,G-F,81,185,Florida,TN,B,304,24.3158,8.8651,0.8882,2.2237,1.6645,1.2533,0.2928,1.3454,2.375,8.1447,3.3618,2.3257,1.625,1.7237,0.5164
